Year,Destination,0-4,5-9,10-14,15-19,20-24,25-29,30-34,35-39,40-44,45-49,50-54,55-59,60-64,65-69,70-74,75+,Total
1990,Pakistan,0.618600806,0.980637879,2.80522354,5.236474188,7.480665906,9.724857624,10.84695348,11.22100691,10.28588945,9.25729889,7.810729158,6.501203891,5.523755341,4.702986564,3.311408581,3.692307791,100
1990,Sri Lanka,2.379634754,2.283390679,1.520656385,1.585621135,2.088496427,3.433507375,5.177931234,6.056158418,9.487259691,10.64700079,12.1941243,11.92223479,10.23315127,7.923293472,6.36654556,6.70099372,100
1990,South-Eastern Asia,5.478763937,6.174824864,8.105009497,10.486384,11.81360321,11.4574208,10.01683923,8.294920142,6.608389858,5.113647425,4.23636662,3.581638981,2.700256134,1.907762454,1.660353693,2.363819154,100
1990,Brunei Darussalam,4.81010929,4.183060109,3.288251366,3.280054645,11.65710383,16.55737705,17.33606557,14.21994536,9.643442623,5.006830601,3.341530055,2.226775956,1.545081967,1.106557377,0.756830601,1.040983607,100
1990,Cambodia,3.830618893,12.21628664,17.20651466,14.36091205,11.79413681,10.53029316,7.929641694,5.988273616,4.625407166,3.366775244,2.475570033,2.178501629,1.954397394,0.771335505,0.307491857,0.463843648,100
1990,Indonesia,7.893052585,7.581849265,8.084413632,8.790366228,9.375402696,9.844677543,10.24780289,9.56998531,8.404422566,6.51765848,5.125297458,3.516661942,2.461706313,1.230853157,0.615319193,0.740530742,100
1990,Lao People's Democratic Republic,8.506078894,10.18105484,11.47992653,11.58051255,11.58925916,10.90702353,8.746610688,6.319426222,4.710049856,4.019067611,3.520510802,2.890754833,2.339718359,1.58750984,0.634129275,0.988367008,100
1990,Malaysia,6.733963674,6.04293597,8.878894126,14.76175422,17.62228417,15.20045408,11.0150592,7.208443499,4.252931371,2.446976664,1.487096218,1.009886194,0.742326704,0.707839982,0.891769169,0.997384757,100
1990,Myanmar,4.506346175,5.321052829,6.397094612,9.223857127,11.61930435,12.7327867,11.66722828,9.929237336,7.613164102,6.196413194,4.44943652,3.474484256,2.343030439,1.72076828,0.998165412,1.807630387,100
1990,Philippines,9.026357978,8.276703598,7.445917791,6.987687495,7.005211883,7.2200479,7.246659008,6.932518125,6.467797314,6.002427452,5.355972247,4.503118692,4.031907367,4.235060459,4.57581245,4.686800241,100
1990,Singapore,2.306734024,2.64677654,3.65219137,5.304140736,7.41149682,9.675605215,10.27497656,10.18546274,9.498640105,8.285872217,7.827577957,7.527273527,5.390767014,3.080457937,2.310309077,4.62171817,100
1990,Thailand,5.111662156,9.00238891,13.57630988,15.50162382,13.88348247,10.68805526,7.73757171,5.477469912,3.826795513,2.742612442,2.093653595,1.734465938,1.749219301,2.080602542,2.359214138,2.434872412,100
1990,Timor-Leste,10.44226044,7.002457002,5.606432879,6.276524458,10.74380165,13.8485593,13.42416797,10.9895019,7.694884968,4.846995756,3.004243913,2.200134018,1.999106545,0.893455439,0.41322314,0.614250614,100
1990,Viet Nam,8.507006188,10.18208976,11.48019063,11.58332741,11.59044029,10.91116011,8.748844157,6.32335159,4.712283946,4.022334448,3.524432748,2.891386301,2.343694431,1.589728999,0.636602888,0.953126111,100
1990,Western Asia,7.662071558,7.685845938,6.664086889,5.799968748,8.201042995,12.19638835,13.2795333,10.94480372,7.977254725,5.567584873,3.893099077,2.97671676,2.443197318,1.74981408,1.249513003,1.709078669,100
1990,Armenia,5.407345903,6.83876021,7.658597821,7.636435945,6.42223838,6.139143185,6.655393457,8.238601434,8.743315386,7.165875569,5.215782291,5.483394531,5.751006772,4.782107777,4.103286485,3.758714854,100
1990,Azerbaijan,2.825568497,3.519689407,4.583749307,5.57099279,5.901275652,6.689961176,8.160843039,9.98557959,10.82889628,9.939822518,8.622296173,8.152800887,7.664170826,3.356627842,2.237659456,1.960066556,100
1990,Bahrain,6.556705078,5.450546152,3.56441817,2.329515276,8.724568737,17.44913747,21.37092118,16.18883218,9.253400457,4.556843637,2.447290026,1.140798559,0.527677066,0.198600559,0.114310787,0.126434658,100
